t,right_hip1_joint,right_hip2_joint,right_thigh_joint,right_knee_joint,right_ankle_joint
0.925000,0.155810292,-0.000029743,-0.000089402,-0.739306648,0.446985169
0.927500,0.152122382,-0.000030384,-0.000091667,-0.737003885,0.445392098
0.930000,0.148475528,-0.000031009,-0.000093901,-0.734696306,0.443798868
0.932500,0.144871864,-0.000031618,-0.000096103,-0.732386563,0.442206806
0.935000,0.141313518,-0.000032211,-0.000098273,-0.730077341,0.440617270
0.937500,0.137802614,-0.000032787,-0.000100407,-0.727771349,0.439031645
0.940000,0.134341265,-0.000033348,-0.000102507,-0.725471322,0.437451339
0.942500,0.130931575,-0.000033891,-0.000104570,-0.723180012,0.435877789
0.945000,0.127575632,-0.000034419,-0.000106596,-0.720900187,0.434312456
0.947500,0.124275514,-0.000034930,-0.000108582,-0.718634627,0.432756824
0.950000,0.121033277,-0.000035424,-0.000110530,-0.716386120,0.431212404
0.952500,0.117850961,-0.000035902,-0.000112436,-0.714157457,0.429680723
0.955000,0.114730586,-0.000036364,-0.000114301,-0.711951427,0.428163334
0.957500,0.111674146,-0.000036810,-0.000116123,-0.709770818,0.426661805
0.960000,0.108683611,-0.000037239,-0.000117902,-0.707618404,0.425177724
0.962500,0.105760923,-0.000037653,-0.000119635,-0.705496948,0.423712690
0.965000,0.102907996,-0.000038050,-0.000121323,-0.703409194,0.422268319
0.967500,0.100126710,-0.000038432,-0.000122964,-0.701357862,0.420846236
0.970000,0.097418912,-0.000038798,-0.000124558,-0.699345646,0.419448073
0.972500,0.094786410,-0.000039148,-0.000126103,-0.697375206,0.418075468
0.975000,0.092230978,-0.000039483,-0.000127599,-0.695449165,0.416730062
0.977500,0.089913317,-0.000039784,-0.000128978,-0.693742851,0.415540955
0.980000,0.087357166,-0.000040116,-0.000130469,-0.691740617,0.414158105
0.982500,0.085186919,-0.000040389,-0.000131753,-0.690118664,0.413023484
0.985000,0.082959747,-0.000040672,-0.000133070,-0.688403350,0.411839828
0.987500,0.080803522,-0.000040942,-0.000134342,-0.686724760,0.410681027
0.990000,0.078732434,-0.000041198,-0.000135560,-0.685102543,0.409557321
0.992500,0.076749322,-0.000041440,-0.000136722,-0.683541188,0.408471276
0.995000,0.074855748,-0.000041667,-0.000137827,-0.682043160,0.407424496
0.997500,0.073053077,-0.000041880,-0.000138876,-0.680610600,0.406418445
1.000000,0.071342597,-0.000042080,-0.000139867,-0.679245535,0.405454537
1.002500,0.069725535,-0.000042266,-0.000140800,-0.677949900,0.404534146
1.005000,0.068203052,-0.000042438,-0.000141674,-0.676725539,0.403658606
1.007500,0.066776245,-0.000042597,-0.000142489,-0.675574198,0.402829204
1.010000,0.065446144,-0.000042743,-0.000143243,-0.674497527,0.402047177
1.012500,0.064213710,-0.000042876,-0.000143938,-0.673497070,0.401313711
1.015000,0.063079835,-0.000042996,-0.000144572,-0.672574266,0.400629933
1.017500,0.062045338,-0.000043104,-0.000145145,-0.671730442,0.399996909
1.020000,0.061110967,-0.000043199,-0.000145657,-0.670966815,0.399415642
1.022500,0.060277395,-0.000043282,-0.000146107,-0.670284484,0.398887068
1.025000,0.059545222,-0.000043352,-0.000146495,-0.669684431,0.398412050
1.027500,0.058914968,-0.000043411,-0.000146821,-0.669167515,0.397991380
1.030000,0.058505945,-0.000043449,-0.000147043,-0.668850382,0.397738059
1.032500,0.058087996,-0.000043490,-0.000147271,-0.668514435,0.397476292
1.035000,0.057738373,-0.000043523,-0.000147456,-0.668224269,0.397247235
1.037500,0.057481069,-0.000043546,-0.000147584,-0.668005083,0.397065517
1.040000,0.057323796,-0.000043558,-0.000147651,-0.667866499,0.396936475
1.042500,0.057323796,-0.000043558,-0.000147651,-0.667866499,0.396936475
1.045000,0.057323796,-0.000043558,-0.000147651,-0.667866499,0.396936475
1.047500,0.057323796,-0.000043558,-0.000147651,-0.667866499,0.396936475
1.050000,0.057664697,-0.000043515,-0.000147409,-0.668104027,0.397060320
1.052500,0.058049092,-0.000043464,-0.000147142,-0.668408216,0.397218591
1.055000,0.058519456,-0.000043402,-0.000146822,-0.668788687,0.397425368
1.057500,0.059087538,-0.000043329,-0.000146443,-0.669250071,0.397685237
1.060000,0.059756423,-0.000043243,-0.000146003,-0.669793923,0.397999535
1.062500,0.060526647,-0.000043146,-0.000145500,-0.670420319,0.398368438
1.065000,0.061397939,-0.000043036,-0.000144937,-0.671128656,0.398791673
1.067500,0.062671435,-0.000042865,-0.000144105,-0.672226027,0.399417715
1.070000,0.063540232,-0.000042757,-0.000143544,-0.672906930,0.399835043
1.072500,0.064988978,-0.000042566,-0.000142609,-0.674124827,0.400553282
1.075000,0.066319069,-0.000042390,-0.000141749,-0.675221122,0.401205991
1.077500,0.067723930,-0.000042206,-0.000140846,-0.676363980,0.401897371
1.080000,0.069221496,-0.000042010,-0.000139888,-0.677575609,0.402639090
1.082500,0.070812690,-0.000041802,-0.000138876,-0.678857402,0.403431649
1.085000,0.072496570,-0.000041581,-0.000137809,-0.680207914,0.404274132
1.087500,0.074271935,-0.000041347,-0.000136689,-0.681625265,0.405165393
1.090000,0.076137499,-0.000041099,-0.000135517,-0.683107444,0.406104211
1.092500,0.078091915,-0.000040839,-0.000134292,-0.684652357,0.407089309
1.095000,0.080133785,-0.000040565,-0.000133016,-0.686257833,0.408119357
1.097500,0.082261657,-0.000040278,-0.000131691,-0.687921631,0.409192982
1.100000,0.084474029,-0.000039977,-0.000130316,-0.689641442,0.410308767
1.102500,0.086769351,-0.000039663,-0.000128893,-0.691414898,0.411465257
1.105000,0.089146026,-0.000039334,-0.000127422,-0.693239572,0.412660962
1.107500,0.091602416,-0.000038992,-0.000125905,-0.695112986,0.413894362
1.110000,0.094136837,-0.000038636,-0.000124343,-0.697032613,0.415163908
1.112500,0.096747570,-0.000038265,-0.000122736,-0.698995885,0.416468028
1.115000,0.099432855,-0.000037880,-0.000121085,-0.701000194,0.417805133
1.117500,0.102190897,-0.000037481,-0.000119393,-0.703042898,0.419173614
1.120000,0.105019869,-0.000037067,-0.000117659,-0.705121325,0.420571852
1.122500,0.107917911,-0.000036639,-0.000115884,-0.707232781,0.421998216
1.125000,0.110883135,-0.000036196,-0.000114071,-0.709374548,0.423451071
1.127500,0.113913624,-0.000035738,-0.000112220,-0.711543895,0.424928780
1.130000,0.117007438,-0.000035266,-0.000110331,-0.713738076,0.426429703
1.132500,0.120162611,-0.000034780,-0.000108407,-0.715954339,0.427952207
1.135000,0.123377158,-0.000034278,-0.000106447,-0.718189929,0.429494661
1.137500,0.126649072,-0.000033762,-0.000104455,-0.720442089,0.431055445
1.140000,0.129976329,-0.000033232,-0.000102429,-0.722708069,0.432632951
1.142500,0.133356891,-0.000032686,-0.000100372,-0.724985124,0.434225582
1.145000,0.136788702,-0.000032127,-0.000098285,-0.727270522,0.435831757
1.147500,0.140269697,-0.000031553,-0.000096169,-0.729561547,0.437449914
1.150000,0.143797799,-0.000030965,-0.000094025,-0.731855500,0.439078511
1.152500,0.147370922,-0.000030363,-0.000091854,-0.734149705,0.440716026
1.155000,0.150986972,-0.000029747,-0.000089658,-0.736441512,0.442360960
1.157500,0.154643849,-0.000029117,-0.000087436,-0.738728296,0.444011841
1.160000,0.158339451,-0.000028473,-0.000085192,-0.741007467,0.445667220
1.162500,0.162071671,-0.000027816,-0.000082925,-0.743276467,0.447325679
1.165000,0.165838402,-0.000027146,-0.000080637,-0.745532776,0.448985824
1.167500,0.169637536,-0.000026463,-0.000078329,-0.747773913,0.450646294
1.170000,0.173710361,-0.000025722,-0.000075888,-0.750211355,0.452467871
1.172500,0.177339413,-0.000025066,-0.000073683,-0.752218342,0.454010454
1.175000,0.181446671,-0.000024305,-0.000071219,-0.754583539,0.455810140
1.177500,0.185354027,-0.000023583,-0.000068876,-0.756736639,0.457493840
1.180000,0.189277359,-0.000022852,-0.000066521,-0.758855082,0.459165963
1.182500,0.193220579,-0.000022109,-0.000064152,-0.760944431,0.460829110
1.185000,0.197181804,-0.000021356,-0.000061769,-0.763002851,0.462482309
1.187500,0.201158980,-0.000020592,-0.000059375,-0.765028268,0.464124489
1.190000,0.205150057,-0.000019817,-0.000056969,-0.767018657,0.465754612
1.192500,0.209152999,-0.000019034,-0.000054553,-0.768972051,0.467371675
1.195000,0.213165784,-0.000018241,-0.000052129,-0.770886546,0.468974711
1.197500,0.217186406,-0.000017439,-0.000049697,-0.772760301,0.470562786
1.200000,0.221212874,-0.000016629,-0.000047258,-0.774591542,0.472135004
1.202500,0.225243219,-0.000015811,-0.000044813,-0.776378559,0.473690504
1.205000,0.229275486,-0.000014986,-0.000042364,-0.778119712,0.475228460
1.207500,0.233307743,-0.000014154,-0.000039911,-0.779813427,0.476748080
1.210000,0.237338080,-0.000013316,-0.000037456,-0.781458204,0.478248608
1.212500,0.241364607,-0.000012472,-0.000034999,-0.783052610,0.479729321
1.215000,0.245385459,-0.000011623,-0.000032542,-0.784595287,0.481189530
1.217500,0.249398795,-0.000010769,-0.000030086,-0.786084949,0.482628581
1.220000,0.253402798,-0.000009912,-0.000027631,-0.787520385,0.484045852
1.222500,0.257395681,-0.000009050,-0.000025178,-0.788900457,0.485440753
1.225000,0.261375682,-0.000008186,-0.000022730,-0.790224103,0.486812727
1.227500,0.265341067,-0.000007320,-0.000020286,-0.791490337,0.488161249
1.230000,0.269290132,-0.000006452,-0.000017847,-0.792698251,0.489485825
1.232500,0.273221205,-0.000005582,-0.000015415,-0.793847013,0.490785992
1.235000,0.277132644,-0.000004713,-0.000012991,-0.794935867,0.492061317
1.237500,0.281022838,-0.000003843,-0.000010575,-0.795964139,0.493311398
1.240000,0.284890211,-0.000002974,-0.000008169,-0.796931229,0.494535861
1.242500,0.288733220,-0.000002106,-0.000005773,-0.797836618,0.495734362
1.245000,0.292550358,-0.000001240,-0.000003388,-0.798679866,0.496906586
1.247500,0.296340151,-0.000000376,-0.000001016,-0.799460611,0.498052245
1.250000,0.300101165,0.000000485,0.000001344,-0.800178570,0.499171079
1.252500,0.303974793,0.000001375,0.000003782,-0.801124351,0.500380386
1.255000,0.308033751,0.000002314,0.000006344,-0.802447050,0.501740044
1.257500,0.312247422,0.000003297,0.000009012,-0.804085197,0.503224448
1.260000,0.316598330,0.000004321,0.000011774,-0.806004483,0.504818831
1.262500,0.321074347,0.000005385,0.000014623,-0.808181570,0.506512772
1.265000,0.325665863,0.000006487,0.000017552,-0.810598309,0.508297865
1.267500,0.330364682,0.000007629,0.000020558,-0.813239483,0.510166828
1.270000,0.335163492,0.000008808,0.000023634,-0.816091719,0.512113077
1.272500,0.340055569,0.000010025,0.000026778,-0.819142887,0.514130489
1.275000,0.345034604,0.000011280,0.000029986,-0.822381737,0.516213277
1.277500,0.350094585,0.000012573,0.000033253,-0.825797669,0.518355899
1.280000,0.355229725,0.000013903,0.000036578,-0.829380575,0.520553017
1.282500,0.360434410,0.000015270,0.000039955,-0.833120735,0.522799455
1.285000,0.365703158,0.000016675,0.000043383,-0.837008746,0.525090184
1.287500,0.371030600,0.000018117,0.000046857,-0.841035463,0.527420312
1.290000,0.376411456,0.000019595,0.000050376,-0.845191968,0.529785070
1.292500,0.381840524,0.000021110,0.000053936,-0.849469536,0.532179817
1.295000,0.387312668,0.000022661,0.000057533,-0.853859623,0.534600032
1.297500,0.392822814,0.000024248,0.000061166,-0.858353846,0.537041319
1.300000,0.398365944,0.000025870,0.000064831,-0.862943977,0.539499407
1.302500,0.403937092,0.000027527,0.000068525,-0.867621934,0.541970154
1.305000,0.409531342,0.000029218,0.000072245,-0.872379779,0.544449543
1.307500,0.415143828,0.000030943,0.000075990,-0.877209713,0.546933693
1.310000,0.420769731,0.000032701,0.000079755,-0.882104078,0.549418855
1.312500,0.426404283,0.000034490,0.000083538,-0.887055352,0.551901415
1.315000,0.432042763,0.000036311,0.000087336,-0.892056154,0.554377896
1.317500,0.437680500,0.000038162,0.000091147,-0.897099239,0.556844957
1.320000,0.443312873,0.000040042,0.000094967,-0.902177504,0.559299398
1.322500,0.448935314,0.000041949,0.000098794,-0.907283988,0.561738155
1.325000,0.454543305,0.000043884,0.000102626,-0.912411870,0.564158302
1.327500,0.460132383,0.000045844,0.000106459,-0.917554473,0.566557051
1.330000,0.465698140,0.000047828,0.000110291,-0.922705264,0.568931748
1.332500,0.471236222,0.000049834,0.000114119,-0.927857855,0.571279875
1.335000,0.476742333,0.000051862,0.000117941,-0.933006004,0.573599044
1.337500,0.482212238,0.000053909,0.000121753,-0.938143615,0.575887000
1.340000,0.487641757,0.000055974,0.000125553,-0.943264740,0.578141613
1.342500,0.493026775,0.000058055,0.000129339,-0.948363578,0.580360879
1.345000,0.498363235,0.000060150,0.000133107,-0.953434475,0.582542913
1.347500,0.503647147,0.000062257,0.000136855,-0.958471924,0.584685952
1.350000,0.508874582,0.000064374,0.000140581,-0.963470566,0.586788345
1.352500,0.514041679,0.000066500,0.000144281,-0.968425189,0.588848554
1.355000,0.519144641,0.000068631,0.000147953,-0.973330727,0.590865147
1.357500,0.524179742,0.000070767,0.000151595,-0.978182261,0.592836797
1.360000,0.529143321,0.000072904,0.000155203,-0.982975015,0.594762278
1.362500,0.534031790,0.000075040,0.000158776,-0.987704358,0.596640457
1.365000,0.538841629,0.000077173,0.000162310,-0.992365804,0.598470297
1.367500,0.543674331,0.000079351,0.000165870,-0.997071161,0.599301868
1.370000,0.548661444,0.000081648,0.000169536,-1.001975798,0.599595510
1.372500,0.553542159,0.000083930,0.000173147,-1.006777746,0.599624216
1.375000,0.558322738,0.000086199,0.000176703,-1.011483747,0.599644207
1.377500,0.562996322,0.000088452,0.000180202,-1.016085687,0.599662507
1.380000,0.567559634,0.000090683,0.000183640,-1.020579860,0.599679679
1.382500,0.572009750,0.000092891,0.000187015,-1.024963035,0.599695786
1.385000,0.576343848,0.000095073,0.000190323,-1.029232143,0.599710848
1.387500,0.580559195,0.000097226,0.000193564,-1.033384249,0.599724884
1.390000,0.584653143,0.000099346,0.000196733,-1.037416545,0.599737910
1.392500,0.588623132,0.000101431,0.000199830,-1.041326351,0.599749943
1.395000,0.592466686,0.000103478,0.000202851,-1.045111107,0.599760997
1.397500,0.596181416,0.000105483,0.000205794,-1.048768375,0.599771087
1.400000,0.599765019,0.000107445,0.000208657,-1.052295831,0.599780226
1.402500,0.603215280,0.000109360,0.000211437,-1.055691269,0.599788428
1.405000,0.606530072,0.000111224,0.000214133,-1.058952592,0.599795704
1.407500,0.609707355,0.000113037,0.000216741,-1.062077812,0.599802066
1.410000,0.612745179,0.000114794,0.000219260,-1.065065050,0.599807523
1.412500,0.615641681,0.000116493,0.000221687,-1.067912530,0.599812086
1.415000,0.618395089,0.000118131,0.000224021,-1.070618580,0.599815764
1.417500,0.621003720,0.000119705,0.000226259,-1.073181628,0.599818564
1.420000,0.623465984,0.000121214,0.000228399,-1.075600200,0.599820495
1.422500,0.625780380,0.000122654,0.000230439,-1.077872920,0.599821564
1.425000,0.627945498,0.000124024,0.000232378,-1.079998506,0.599821775
1.427500,0.629960024,0.000125320,0.000234213,-1.081975772,0.599821137
1.430000,0.631822733,0.000126541,0.000235943,-1.083803621,0.599819652
1.432500,0.633532496,0.000127685,0.000237565,-1.085481050,0.599817325
1.435000,0.635088274,0.000128749,0.000239079,-1.087007143,0.599814160
1.437500,0.636489128,0.000129732,0.000240482,-1.088381074,0.599810160
1.440000,0.637734208,0.000130631,0.000241772,-1.089602103,0.599805327
1.442500,0.638767201,0.000131333,0.000242768,-1.090604453,0.599464621
1.445000,0.639715470,0.000131996,0.000243702,-1.091535546,0.599456175
1.447500,0.640390669,0.000132503,0.000244454,-1.092196468,0.600000000
1.450000,0.641084804,0.000133036,0.000245205,-1.092880926,0.599879516
1.452500,0.641575850,0.000133454,0.000245818,-1.093363394,0.599444442
1.455000,0.641792875,0.000133643,0.000246105,-1.093574480,0.599848107
1.457500,0.641903202,0.000133772,0.000246321,-1.093682868,0.600000000
1.460000,0.641903202,0.000133772,0.000246321,-1.093682868,0.600000000
1.462500,0.641903202,0.000133772,0.000246321,-1.093682868,0.600000000
1.465000,0.641635382,0.000133721,0.000246266,-1.093439897,0.599359335
1.467500,0.641198488,0.000133569,0.000246100,-1.093023163,0.599520001
1.470000,0.640590733,0.000133320,0.000245817,-1.092436420,0.599611917
1.472500,0.639829138,0.000132987,0.000245427,-1.091698199,0.599642030
1.475000,0.638918832,0.000132575,0.000244932,-1.090814410,0.599612569
1.477500,0.637861677,0.000132084,0.000244332,-1.089787207,0.599524387
1.480000,0.636658682,0.000131515,0.000243629,-1.088617674,0.599377950
1.482500,0.634895212,0.000130690,0.000242657,-1.086866500,0.599312626
1.485000,0.633663882,0.000130110,0.000241919,-1.085682459,0.599148660
1.487500,0.631627783,0.000129139,0.000240734,-1.083672224,0.598963637
1.490000,0.629732368,0.000128242,0.000239626,-1.081812242,0.598823103
1.492500,0.627719929,0.000127284,0.000238423,-1.079842805,0.598627362
1.495000,0.625571115,0.000126251,0.000237111,-1.077740761,0.598368443
1.497500,0.623285532,0.000125146,0.000235692,-1.075505118,0.598046320
1.500000,0.620864407,0.000123969,0.000234165,-1.073137014,0.597661658
1.502500,0.618309190,0.000122721,0.000232531,-1.070637879,0.597215190
1.505000,0.615621439,0.000121406,0.000230792,-1.068009269,0.596707657
1.507500,0.612802804,0.000120023,0.000228948,-1.065252851,0.596139807
1.510000,0.609855036,0.000118576,0.000227001,-1.062370408,0.595512392
1.512500,0.606779973,0.000117067,0.000224952,-1.059363834,0.594826174
1.515000,0.603579552,0.000115497,0.000222803,-1.056235142,0.594081922
1.517500,0.600255797,0.000113869,0.000220554,-1.052986460,0.593280412
1.520000,0.596810828,0.000112185,0.000218208,-1.049620037,0.592422435
1.522500,0.593246853,0.000110448,0.000215767,-1.046138244,0.591508789
1.525000,0.589566170,0.000108660,0.000213232,-1.042543573,0.590540290
1.527500,0.585771167,0.000106823,0.000210605,-1.038838641,0.589517764
1.530000,0.581864319,0.000104941,0.000207887,-1.035026194,0.588442056
1.532500,0.577848191,0.000103016,0.000205082,-1.031109105,0.587314029
1.535000,0.573725432,0.000101050,0.000202192,-1.027090378,0.586134565
1.537500,0.569498778,0.000099046,0.000199218,-1.022973149,0.584904569
1.540000,0.565171049,0.000097008,0.000196163,-1.018760690,0.583624968
1.542500,0.560745151,0.000094937,0.000193030,-1.014456409,0.582296716
1.545000,0.556224073,0.000092838,0.000189821,-1.010063850,0.580920798
1.547500,0.551610885,0.000090712,0.000186538,-1.005586702,0.579498226
1.550000,0.546908741,0.000088562,0.000183185,-1.001028791,0.578030047
1.552500,0.542120875,0.000086391,0.000179764,-0.996394091,0.576517347
1.555000,0.537250601,0.000084203,0.000176278,-0.991686720,0.574961247
1.557500,0.532301313,0.000082000,0.000172730,-0.986910942,0.573362914
